num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,,TZ16_CODE,,TZ16_NAME,Tz16_Area,,,,,,,
2633,1479.231346,1479.231346,0,1045.282561,3.37E-01,,2633,YES,Oatley_Simpson Res,398878.4944,0,,,,,,
2636,15999.22402,15999.22402,0,2134.048845,7.43E+00,,2636,YES,Peakhurst,540167.4546,0,,,,,,
2637,4858.567262,4858.567262,0,2947.80191,3.12E+00,,2637,YES,Peakhurst_Belmore Rd and Richards Av,951276.1471,0,,,,,,
2638,11230.07372,11230.07372,0,1345.717364,3.29E+00,,2638,YES,Peakhurst West Primary School,294367.7424,0,,,,,,
2639,8711.740979,8711.740979,0,385.7888198,7.32E-01,,2639,YES,Hurstville Council Depot,771639.4591,0,,,,,,
2640,5783.4597,5783.4597,0,3540.597246,4.46E+00,,2640,YES,Peakhurst Village Shopping Centre,1314465.357,0,,,,,,
2641,4465.204433,4465.204433,0,2421.189957,2.35E+00,,2641,YES,Peakhurst Heights,871271.9671,0,,,,,,
2642,2072.162447,2072.162447,0,2120.041962,9.57E-01,,2642,YES,Lugarno,943156.8483,0,,,,,,
2643,1444.037822,1444.037822,0,3690.813897,1.16E+00,,2643,YES,Lugarno Primary School,1730984.266,0,,,,,,
2646,4956.424938,4956.424938,0,3194.209848,3.45E+00,,2646,YES,Riverwood_Salt Pan Ck Res,764965.407,0,,,,,,
2647,8930.063881,8930.063881,0,2285.744132,4.44E+00,,2647,YES,Riverwood_Lance Hutchinson Oval,662155.7553,0,,,,,,
2648,10606.85801,10606.85801,0,2424.677474,5.60E+00,,2648,YES,Riverwood Station,652473.6722,0,,,,,,
2649,17965.79053,17965.79053,0,3763.368545,1.47E+01,,2649,YES,Riverwood Station East,688289.9718,0,,,,,,
2652,32126.06567,32126.06567,0,2118.33563,1.48E+01,,2652,YES,Hurstville_Hillcrest Ave and Mabel St,408562.8429,0,,,,,,
2653,29148.54352,29148.54352,0,5472.283572,3.47E+01,,2653,YES,Hurstville_Empress Res,300586.3162,0,,,,,,
2654,15872.29919,15872.29919,0,3536.502762,1.22E+01,,2654,YES,South Hurstville_Woniora Rd and Connells Point Rd,569185.3822,0,,,,,,
2655,4148.272206,4148.272206,0,3341.523959,3.02E+00,,2655,YES,South Hurstville,992405.9209,0,,,,,,
2656,6972.606775,6972.606775,0,1396.899017,2.12E+00,,2656,YES,Blakehurst High School,414715.193,0,,,,,,
2657,6076.516543,6076.516543,0,2227.303443,2.95E+00,,2657,YES,Legacy House Blakehurst,610009.0046,0,,,,,,
2658,2548.618507,2548.618507,0,1594.860416,8.85E-01,,2658,YES,Carss Park Lookout,796086.8724,0,,,,,,
2659,1912.127984,1912.127984,0,301.3691626,1.25E-01,,2659,YES,Connells Point,1037947.68,0,,,,,,
2660,3014.102419,3014.102419,0,2516.210825,1.65E+00,,2660,YES,Bald Face Point Lookout Blakehurst,1109646.854,0,,,,,,
2699,64730.12628,64730.12628,0,725.1453529,1.02E+01,,2699,YES,Wolli Creek_Guess Ave and Arncliffe St,155994.8227,0,,,,,,
2700,29707.4864,29707.4864,0,1878.941911,1.22E+01,,2700,YES,Wolli Creek Station North,160402.1863,0,,,,,,
2701,22674.3257,22674.3257,0,1875.940406,9.26E+00,,2701,YES,Turrella Station,514747.9259,0,,,,,,
2702,425740.0002,425740.0002,0,2775.804459,2.57E+02,,2702,YES,Wolli Creek Station,105987.2352,0,,,,,,
2703,8388.553547,8388.553547,0,2198.101889,4.01E+00,,2703,YES,Turrella_Coolibah Res,405370.5648,0,,,,,,
2704,25825.07764,25825.07764,0,1205.656565,6.78E+00,,2704,YES,Wolli Creek_Cahill Park,202431.3927,0,,,,,,
2705,29013.26575,29013.26575,0,3480.614018,2.20E+01,,2705,YES,Arncliffe_Wollongong Rd and Kelsey St,301450.7601,0,,,,,,
2706,5434.367243,5434.367243,0,564.9563288,6.68E-01,,2706,YES,Arncliffe_Arncliffe Park,164465.226,0,,,,,,
2707,21956.94509,21956.94509,0,1529.45902,7.31E+00,,2707,YES,Arncliffe Station,305454.0629,0,,,,,,
2708,1204.829164,1204.829164,0,9.74E-05,2.56E-08,,2708,YES,Kogarah Golf Club,457569.3258,0,,,,,,
2709,3819.199672,3819.199672,0,764.3832412,6.36E-01,,2709,YES,Bardwell Valley Golf Club,471797.2401,0,,,,,,
2710,3940.216262,3940.216262,0,1561.472948,1.34E+00,,2710,YES,Bardwell Valley,314649.0148,0,,,,,,
2711,12224.38729,12224.38729,0,1389.275128,3.70E+00,,2711,YES,Arncliffe_Farrar St,248891.3844,0,,,,,,
2712,17029.88093,17029.88093,0,1115.0011,4.13E+00,,2712,YES,Banksia Station_West,245824.8933,0,,,,,,
2713,12380.48779,12380.48779,0,1778.247539,4.79E+00,,2713,YES,Barton Park Driving Range,929241.4837,0,,,,,,
2716,6936.658171,6936.658171,0,1592.983365,2.41E+00,,2716,YES,Bardwell Valley Golf Club_South,376793.0079,0,,,,,,
2717,4989.078855,4989.078855,0,2324.254844,2.52E+00,,2717,YES,Dolls Hospital Bexley,568019.9448,0,,,,,,
2718,20193.95796,20193.95796,0,2870.889782,1.26E+01,,2718,YES,J. Downeys Cottage Bexley,661505.1828,0,,,,,,
2719,13285.99884,13285.99884,0,3181.294946,9.20E+00,,2719,YES,Bexley,407460.6651,0,,,,,,
2720,15504.89195,15504.89195,0,3562.744812,1.20E+01,,2720,YES,Kingsgrove Park,970138.4959,0,,,,,,
2721,11026.39481,11026.39481,0,1780.216471,4.27E+00,,2721,YES,Bexley_Glenfarne St and Shirley St,392666.5296,0,,,,,,
2722,18800.20293,18800.20293,0,2802.160225,1.15E+01,,2722,YES,Bexley Marist Brothers High School,465671.3925,0,,,,,,
2723,36084.58363,36084.58363,0,4019.003766,3.16E+01,,2723,YES,Kogarah Station_West,388225.786,0,,,,,,
2724,23823.4658,23823.4658,0,2552.175051,1.32E+01,,2724,YES,Bexley_Verdun St and Washington St,567994.382,0,,,,,,
2725,32112.01443,32112.01443,0,3230.276738,2.26E+01,,2725,YES,Carlton Station_North,470213.9319,0,,,,,,
2728,7561.392618,7561.392618,0,2368.399697,3.90E+00,,2728,YES,Bardwell Park Station,746913.7946,0,,,,,,
2729,18597.07276,18597.07276,0,1838.59334,7.44E+00,,2729,YES,Bexley North Station,571960.6872,0,,,,,,
2730,8524.568894,8524.568894,0,2939.294725,5.46E+00,,2730,YES,Kingsgrove_Caroline St and Edward St,848304.8477,0,,,,,,
2731,9251.266041,9251.266041,0,2084.193932,4.20E+00,,2731,YES,Kingsgrove Station_South,503617.5856,0,,,,,,
2732,14081.61716,14081.61716,0,2538.14915,7.78E+00,,2732,YES,Bexley North,712685.9678,0,,,,,,
2733,4618.554016,4618.554016,0,1530.369156,1.54E+00,,2733,YES,Kingsgrove_Morgan St and Ashby St,396951.8187,0,,,,,,
2736,39128.52722,39128.52722,0,3801.666002,3.24E+01,,2736,YES,Kogarah Station_East,425300.9134,0,,,,,,
2737,22221.07207,22221.07207,0,2930.563457,1.42E+01,,2737,YES,Kogarah,257860.7146,0,,,,,,
2738,22449.21924,22449.21924,0,2416.174257,1.18E+01,,2738,YES,St George District Hospital,379841.2965,0,,,,,,
2739,16946.8109,16946.8109,0,1430.786918,5.28E+00,,2739,YES,Moorefield Girls High School,597477.7969,0,,,,,,
2740,22907.43228,22907.43228,0,414.9382765,2.07E+00,,2740,YES,Calvary Hospital,107430.4528,0,,,,,,
2741,16569.18133,16569.18133,0,865.8710889,3.12E+00,,2741,YES,Darrell Lea,448018.1754,0,,,,,,
2744,30327.48201,30327.48201,0,4630.006397,3.06E+01,,2744,YES,Allawah Station_South,397818.4541,0,,,,,,
2745,28609.14914,28609.14914,0,3929.865273,2.45E+01,,2745,YES,Carlton Station_South,598105.6622,0,,,,,,
2746,18652.12234,18652.12234,0,1776.59589,7.22E+00,,2746,YES,St George Christian School,277219.2344,0,,,,,,
2747,4914.759135,4914.759135,0,1823.447485,1.95E+00,,2747,YES,Carlton,556939.4545,0,,,,,,
2748,17602.85746,17602.85746,0,1422.801471,5.45E+00,,2748,YES,Beverley Park,359280.006,0,,,,,,
2749,9643.172422,9643.172422,0,1621.633679,3.40E+00,,2749,YES,Beverley Park Golf Club,779719.6548,0,,,,,,
2750,4851.031301,4851.031301,0,1602.649805,1.69E+00,,2750,YES,Kogarah Bay,528242.0703,0,,,,,,
2753,2629.787975,2629.787975,0,951.2999387,5.45E-01,,2753,YES,Kyeemagh,593560.8519,0,,,,,,
2754,2629.787975,2629.787975,0,2390.372199,1.37E+00,,2754,YES,Brighton-Le-Sands_Moate Av and Rowley St,616640.2152,0,,,,,,
2755,14582.7571,14582.7571,0,2578.301557,8.19E+00,,2755,YES,Brighton-Le-Sands_Tony Baker Res,364213.0905,0,,,,,,
2756,8441.919236,8441.919236,0,4135.972655,7.60E+00,,2756,YES,Brighton-Le-Sands,650093.3281,0,,,,,,
2757,7664.878642,7664.878642,0,3125.517245,5.22E+00,,2757,YES,Lady Robinsons Beach,673806.5682,0,,,,,,
2758,4709.114075,4709.114075,0,1701.536407,1.74E+00,,2758,YES,Lady Robinsons Beach South,476492.5861,0,,,,,,
2761,25112.15475,25112.15475,0,1323.645837,7.24E+00,,2761,YES,Gardiner Park Rockdale,255482.656,0,,,,,,
2762,12458.54807,12458.54807,0,1327.974997,3.60E+00,,2762,YES,Lydham Hall Rockdale,253030.3997,0,,,,,,
2763,15043.39864,15043.39864,0,2474.834098,8.11E+00,,2763,YES,Banksia Station_East,768273.0099,0,,,,,,
2764,37830.34446,37830.34446,0,2678.448843,2.21E+01,,2764,YES,Rockdale,290856.5948,0,,,,,,
2765,15844.88858,15844.88858,0,1942.530996,6.70E+00,,2765,YES,Rockdale West,279114.6986,0,,,,,,
2766,25930.04547,25930.04547,0,2688.772794,1.52E+01,,2766,YES,Rockdale Station,412551.0367,0,,,,,,
2767,14512.20638,14512.20638,0,1351.455529,4.27E+00,,2767,YES,Wilsons Farmhouse Rockdale,439114.1702,0,,,,,,
2768,26571.21084,26571.21084,0,4664.437408,2.70E+01,,2768,YES,Rockdale Tennis Club,265171.9091,0,,,,,,
2769,20872.41421,20872.41421,0,2668.899497,1.21E+01,,2769,YES,Rockdale South Side Plaza,606185.6252,0,,,,,,
2772,2786.538952,2786.538952,0,2832.06168,1.72E+00,,2772,YES,Ramsgate Plaza,753306.1647,0,,,,,,
2773,4427.412133,4427.412133,0,3766.108634,3.63E+00,,2773,YES,Ramsgate Plaza South,934482.7658,0,,,,,,
2774,9713.333997,9713.333997,0,2717.877706,5.75E+00,,2774,YES,Fisheries Department Sans Souci,962215.7619,0,,,,,,
2775,3789.738589,3789.738589,0,3195.692505,2.64E+00,,2775,YES,Sandringham,770443.6469,0,,,,,,
2776,5537.881364,5537.881364,0,4266.259474,5.14E+00,,2776,YES,Sans Souci,1183173.084,0,,,,,,
2800,685.1777841,685.1777841,0,3764,5.62E-01,,2800,YES,Woronora Heights Shopping Centre,3132008.585,0,,,,,,
2801,3754.321677,3754.321677,0,2246.993646,1.84E+00,,2801,YES,Engadine_Kingswood Rd and Geneva Pl,1654213.987,0,,,,,,
2802,845.7192238,845.7192238,0,4250.132739,7.83E-01,,2802,YES,Loftus Station_West,2317353.975,0,,,,,,
2803,3775.415868,3775.415868,0,2882.274548,2.37E+00,,2803,YES,Engadine,1338714.806,0,,,,,,
2804,3247.044906,3247.044906,0,2055.796839,1.45E+00,,2804,YES,Engadine West Public School,1993489.184,0,,,,,,
2805,3350.090048,3350.090048,0,3950.746994,2.88E+00,,2805,YES,Engadine_Wollybutt Rd and Achilles Rd,1892597.659,0,,,,,,
2806,408.4159593,408.4159593,0,3200.867261,2.85E-01,,2806,YES,Yarrawarrah Shopping Centre,1519881.42,0,,,,,,
2807,3470.260506,3470.260506,0,3966.162034,3.00E+00,,2807,YES,Engadine Station,1177684.914,0,,,,,,
2808,2990.646752,2990.646752,0,2320.025939,1.51E+00,,2808,YES,Higgerson Ave and Beethoven St,881798.6823,0,,,,,,
2811,1076.13982,1076.13982,0,3731.853556,8.74E-01,,2811,YES,Heathcote Station_West,9375964.268,0,,,,,,
2812,513.1202152,513.1202152,0,2446.858772,2.73E-01,,2812,YES,Heathcote Station_East,798975.0788,0,,,,,,
2813,146.6724568,146.6724568,0,502.3708933,1.60E-02,,2813,YES,Waterfall Station,17394767.42,0,,,,,,
2816,295.3432846,295.3432846,0,1560.125442,1.00E-01,,2816,YES,Alfords Point North,1490897.844,0,,,,,,
2817,505.3065468,505.3065468,0,1699.225778,1.87E-01,,2817,YES,Alfords Point,996874.2132,0,,,,,,
2818,1243.816146,1243.816146,0,3021.04906,8.18E-01,,2818,YES,Illawong Village Shopping Centre,2064370.232,0,,,,,,
2819,2614.318252,2614.318252,0,4578.59972,2.61E+00,,2819,YES,Menai High School,2732749.253,0,,,,,,
2822,99.58904151,99.58904151,0,9.08E-05,1.97E-09,,2822,YES,Holsworthy West,6272296.055,0,,,,,,
2823,5771.519961,5771.519961,0,2369.547095,2.98E+00,,2823,YES,Holsworthy,1710529.403,0,,,,,,
2824,4042.780007,4042.780007,0,3784.489804,3.33E+00,,2824,YES,Menai Metro Shopping Centre,1404422.827,0,,,,,,
2825,161.8581972,161.8581972,0,1575.827641,5.55E-02,,2825,YES,Menai,2601701.578,0,,,,,,
2826,2040.935457,2040.935457,0,4439.831435,1.97E+00,,2826,YES,Bangor Shopping Centre,2969880.062,0,,,,,,
2827,4673.115744,4673.115744,0,3086.326282,3.14E+00,,2827,YES,Aquinas College,1045601.61,0,,,,,,
2828,4042.780007,4042.780007,0,1912.314114,1.68E+00,,2828,YES,Bangor,1681437.105,0,,,,,,
2829,163.4075777,163.4075777,0,323.2138013,1.15E-02,,2829,YES,Lucas Heights North,6455973.653,0,,,,,,
2830,1571.947975,1571.947975,0,4273.449647,1.46E+00,,2830,YES,Barden Ridge,3329671.184,0,,,,,,
2831,1757.19269,1757.19269,0,9.08E-05,3.47E-08,,2831,YES,Lucas Heights Research Laboratories,5876134.366,0,,,,,,
2834,2007.968735,2007.968735,0,2659.309036,1.16E+00,,2834,YES,Caravan Head,1032417.514,0,,,,,,
2835,954.4347025,954.4347025,0,4085.938303,8.49E-01,,2835,YES,Como Station,1518251.608,0,,,,,,
2836,1503.698731,1503.698731,0,2638.314492,8.64E-01,,2836,YES,Oyster Bay,992349.1052,0,,,,,,
2837,701.0400935,701.0400935,0,2203.751579,3.36E-01,,2837,YES,Bonnet Bay Shopping Centre,1448998.651,0,,,,,,
2838,7651.983834,7651.983834,0,2608.824252,4.35E+00,,2838,YES,Kareela Shopping Centre,888822.3814,0,,,,,,
2839,9165.208954,9165.208954,0,4699.453279,9.38E+00,,2839,YES,Jannali Station_East,1433386.009,0,,,,,,
2840,12206.37686,12206.37686,0,2007.154353,5.33E+00,,2840,YES,Jannali Station_West,868197.4562,0,,,,,,
2841,15592.42176,15592.42176,0,936.2547065,3.18E+00,,2841,YES,Kareela Golf Course,708396.1958,0,,,,,,
2844,24.70804902,24.70804902,0,,0.00E+00,,2844,YES,Royal National Park Tram Station,46188356.37,0,,,,,,
2845,76.38164877,76.38164877,0,,0.00E+00,,2845,YES,Royal National Park,92912115.54,0,,,,,,
2848,9500.234501,9500.234501,0,1891.820874,3.91E+00,,2848,YES,Sutherland Council Depot,638514.0132,0,,,,,,
2849,12022.32067,12022.32067,0,2595.616826,6.79E+00,,2849,YES,Sutherland,612641.8015,0,,,,,,
2850,4473.120049,4473.120049,0,4131.853549,4.02E+00,,2850,YES,Sutherland Station_West,2237598.559,0,,,,,,
2851,20301.00741,20301.00741,0,1380.124085,6.10E+00,,2851,YES,Kirrawee Industrial Area,904566.4344,0,,,,,,
2852,19392.47208,19392.47208,0,2259.940454,9.54E+00,,2852,YES,Sutherland Station_East,426821.9092,0,,,,,,
2853,6507.595931,6507.595931,0,3059.710231,4.34E+00,,2853,YES,Sutherland_Minerva School,464208.3062,0,,,,,,
2854,27295.98903,27295.98903,0,2098.358704,1.25E+01,,2854,YES,Kirrawee Station,604907.4936,0,,,,,,
2855,4755.144132,4755.144132,0,0.000101369,1.05E-07,,2855,YES,Loftus Station_East,485790.2482,0,,,,,,
2856,3194.18011,3194.18011,0,1692.412131,1.18E+00,,2856,YES,Kirrawee High School,568642.5486,0,,,,,,
2857,23563.37325,23563.37325,0,2438.163047,1.25E+01,,2857,YES,Kirrawee_Kirrawee Oval,798169.7426,0,,,,,,
2895,1836.177456,1836.177456,0,,0.00E+00,,2895,YES,Sydney Desalination Plant,10127006.46,0,,,,,,
2896,4131.994341,4131.994341,0,694.8652929,6.25E-01,,2896,YES,Caringbah South_Daphne St and Percival Road,240177.7882,0,,,,,,
2897,4157.942156,4157.942156,0,1146.370642,1.04E+00,,2897,YES,Willarong Point,447620.7047,0,,,,,,
2898,4518.483364,4518.483364,0,718.2677856,7.07E-01,,2898,YES,Carringbah_Miley Road and Blamey Ave,227293.9892,0,,,,,,
2899,13775.42449,13775.42449,0,2024.029007,6.07E+00,,2899,YES,Laguna Street Public School,619537.7381,0,,,,,,
2900,23505.4678,23505.4678,0,596.5117214,3.05E+00,,2900,YES,Supa Centa,543424.0127,0,,,,,,
2901,13613.98651,13613.98651,0,9.87E-05,2.93E-07,,2901,YES,Taren Point_Southern End,668363.082,0,,,,,,
2902,26269.32227,26269.32227,0,3129.355111,1.79E+01,,2902,YES,Sutherland Hospital,1032393.499,0,,,,,,
2903,14765.54022,14765.54022,0,3297.648864,1.06E+01,,2903,YES,Caringbah_Yathong Rd and Carabella Rd,810472.2612,0,,,,,,
2904,27389.7707,27389.7707,0,3473.682706,2.07E+01,,2904,YES,Caringbah Station,654692.8618,0,,,,,,
2905,18325.64958,18325.64958,0,1724.8015,6.88E+00,,2905,YES,Caringbah Shopping Centre,278910.4874,0,,,,,,
2906,7752.594002,7752.594002,0,1486.71163,2.51E+00,,2906,YES,Caringbah_Yathong Rd and Caringbah Rd,426236.0694,0,,,,,,
2907,4095.472759,4095.472759,0,3048.408573,2.72E+00,,2907,YES,Caringbah_Willarong Rd and Lindsay St,900703.9994,0,,,,,,
2908,4583.335841,4583.335841,0,3365.34707,3.36E+00,,2908,YES,Caringbah_Gannons Rd and Rawson Pde,1200845.565,0,,,,,,
2909,3760.218518,3760.218518,0,1440,1.18E+00,,2909,YES,Lilli Pilli,584396.0087,0,,,,,,
2910,3433.592547,3433.592547,0,1823,1.36E+00,,2910,YES,Dolans Bay,683917.3367,0,,,,,,
2913,273.3156578,273.3156578,0,,0.00E+00,,2913,YES,Cronulla Stp,9514052.267,0,,,,,,
2914,8619.414071,8619.414071,0,1449.407605,2.72E+00,,2914,YES,Woolooware High School,1100803.324,0,,,,,,
2915,8500.263953,8500.263953,0,2092.126277,3.87E+00,,2915,YES,Cronulla High School,939735.3435,0,,,,,,
2916,14896.96785,14896.96785,0,1839.395161,5.97E+00,,2916,YES,Woolooware Station_North,440032.7792,0,,,,,,
2917,8977.344706,8977.344706,0,3905.265971,7.63E+00,,2917,YES,Cronulla_Elouera Rd and Kingsway,393740.8948,0,,,,,,
2918,9251.529645,9251.529645,0,3068.173555,6.18E+00,,2918,YES,Woolooware Station_South,856607.4979,0,,,,,,
2919,23763.84839,23763.84839,0,5379.383282,2.78E+01,,2919,YES,Cronulla Station and Ferry Wharf,787573.679,0,,,,,,
2920,5053.521066,5053.521066,0,3606.752846,3.97E+00,,2920,YES,Cronulla,560687.7349,0,,,,,,
2921,1108.847494,1108.847494,0,,0.00E+00,,2921,YES,Burraneer Point,1365403.983,0,,,,,,
2922,4061.181404,4061.181404,0,2149.47812,1.90E+00,,2922,YES,Hungry Point,810519.1819,0,,,,,,
2923,98.01286134,98.01286134,0,527.8719141,1.13E-02,,2923,YES,Maianbar,292465.5768,0,,,,,,
2924,349.9696678,349.9696678,0,2016.510411,1.54E-01,,2924,YES,Bundeena,1176484.948,0,,,,,,
2927,22369.45292,22369.45292,0,4234.339882,2.06E+01,,2927,YES,Gymea Station_North,1180193.918,0,,,,,,
2928,27090.79624,27090.79624,0,3111.291769,1.84E+01,,2928,YES,Gymea Station_South,822811.5831,0,,,,,,
2929,2075.145425,2075.145425,0,3845.870367,1.74E+00,,2929,YES,Gymea Bay,1271306.58,0,,,,,,
2930,1555.598832,1555.598832,0,3868.039701,1.31E+00,,2930,YES,Gymea Bay_Coonong Rd and Arcadia Av,1301691.531,0,,,,,,
2931,364.3909718,364.3909718,0,,0.00E+00,,2931,YES,Grays Point,1211606.055,0,,,,,,
2932,13689.31551,13689.31551,0,1143.301857,3.41E+00,,2932,YES,Port Hacking High School,434108.6945,0,,,,,,
2934,15501.92629,15501.92629,0,2901.466113,9.79E+00,,2934,YES,Sylvania High School,990657.8768,0,,,,,,
2935,19418.41518,19418.41518,0,1574.856287,6.66E+00,,2935,YES,Miranda_Renown Av and Parraweena Rd,813032.0721,0,,,,,,
2936,37418.74486,37418.74486,0,1833.959399,1.49E+01,,2936,YES,Westfield_Miranda Station_North,415576.7131,0,,,,,,
2937,32089.90748,32089.90748,0,2988.122876,2.09E+01,,2937,YES,Miranda North Primary School,637281.459,0,,,,,,
2938,11559.76985,11559.76985,0,2980.626386,7.50E+00,,2938,YES,Miranda_Wandella Rd and President Av,780734.8756,0,,,,,,
2939,11344.72699,11344.72699,0,2688.116245,6.64E+00,,2939,YES,Miranda Station_South,808463.0882,0,,,,,,
2940,585.5067825,585.5067825,0,2794.550837,3.56E-01,,2940,YES,Yowie Bay,1106263.566,0,,,,,,
2943,11313.91344,11313.91344,0,2571.448599,6.33E+00,,2943,YES,Sylvania Primary School,639465.1202,0,,,,,,
2944,9977.048487,9977.048487,0,1535.865253,3.34E+00,,2944,YES,Southgate Shopping Centre,576903.6775,0,,,,,,
2945,2983.313151,2983.313151,0,3724.85592,2.42E+00,,2945,YES,Sylvania,1242994.347,0,,,,,,
2946,5316.443806,5316.443806,0,3737.729532,4.33E+00,,2946,YES,Sylvania_Sylvania Rd and Crystal St,1169161.781,0,,,,,,
2947,6878.341594,6878.341594,0,2275.167763,3.41E+00,,2947,YES,Taren Point,1156513.242,0,,,,,,
2948,8895.467359,8895.467359,0,,0.00E+00,,2948,YES,Richmond Shopping Centre,648430.6237,0,,,,,,
2949,16142.78727,16142.78727,0,489.5688759,1.72E+00,,2949,YES,Taren Point_Northern End,628500.5862,0,,,,,,
3000,812.1140136,812.1140136,0,,0.00E+00,,3000,YES,Bargo North,51388201.71,0,,,,,,
3001,693.2713632,693.2713632,0,4121.034123,6.22E-01,,3001,YES,Bargo Station,16274889,0,,,,,,
3002,197.3527728,197.3527728,0,416.5523779,1.79E-02,,3002,YES,Menangle Road Douglas Park,18366320.66,0,,,,,,
3003,140.1087771,140.1087771,0,993.9008694,3.03E-02,,3003,YES,Wilton Public School,4886869.371,0,,,,,,
3004,78.21740112,78.21740112,0,303.4627952,5.17E-03,,3004,YES,Camden Park,20873616.49,0,,,,,,
3005,391.0864109,391.0864109,0,790.5630257,6.73E-02,,3005,YES,Menangle Station,35365779.86,0,,,,,,
3006,232.3273929,232.3273929,0,1077.460631,5.45E-02,,3006,YES,Razorback,35672642.64,0,,,,,,
3007,641.7225147,641.7225147,0,1417.213152,1.98E-01,,3007,YES,Douglas Park Station,26727067.89,0,,,,,,
3008,226.9551137,226.9551137,0,,0.00E+00,,3008,YES,Maldon Station,23221444.19,0,,,,,,
3009,1181.443741,1181.443741,0,2639.038611,6.79E-01,,3009,YES,Appin,34170641.07,0,,,,,,
3010,172.3741644,172.3741644,0,1899.921314,7.13E-02,,3010,YES,Wilton,10989220.05,0,,,,,,
3011,470.904942,470.904942,0,,0.00E+00,,3011,YES,Appin_Colliery,67718857.24,0,,,,,,
3012,142.7458282,142.7458282,0,103.9932437,3.23E-03,,3012,YES,Wilton_South,11479334.74,0,,,,,,
3013,2703.074812,2703.074812,0,,0.00E+00,,3013,YES,Picton Station,34957182.05,0,,,,,,
3014,70.4392519,70.4392519,0,,0.00E+00,,3014,YES,Lakesland,82061795.01,0,,,,,,
3015,552.9651472,552.9651472,0,,0.00E+00,,3015,YES,Thirlmere Station,17824766.31,0,,,,,,
3016,1373.481363,1373.481363,0,3002.717493,8.98E-01,,3016,YES,Tahmoor Park,16988355.93,0,,,,,,
3017,136.8845557,136.8845557,0,2101.524231,6.26E-02,,3017,YES,Tahmoor Station,2143330.932,0,,,,,,
3018,212.0823414,212.0823414,0,995.9299746,4.60E-02,,3018,YES,Couridjah,22851499.81,0,,,,,,
3019,153.5873238,153.5873238,0,2086.293185,6.98E-02,,3019,YES,Buxton,12771981.54,0,,,,,,
3022,536.8016961,536.8016961,0,,0.00E+00,,3022,YES,Orangeville,116857773.9,0,,,,,,
3023,901.9288435,901.9288435,0,,0.00E+00,,3023,YES,The Oaks,95793005.04,0,,,,,,
3024,126.701625,126.701625,0,,0.00E+00,,3024,YES,University Of Sydney Camden Farms,49175845.05,0,,,,,,
3025,107.872614,107.872614,0,729.9816234,1.71E-02,,3025,YES,Oakdale_Barkers Lodge Rd and Longfield Lane,60359996.03,0,,,,,,
3100,711.7761057,711.7761057,0,2095.981817,3.25E-01,,3100,YES,Carrington Centennial Hospital,5291554.33,0,,,,,,
3101,8460.548543,8460.548543,0,480.672086,8.85E-01,,3101,YES,Camden,2924750.426,0,,,,,,
3102,7851.327535,7851.327535,0,1068.259581,1.83E+00,,3102,YES,Camden District Hospital,747999.8079,0,,,,,,
3103,4960.212212,4960.212212,0,1758.395486,1.90E+00,,3103,YES,Camden South Pub School,957135.169,0,,,,,,
