num_opportunities,Base 30 Mins,Base 45 Mins,Base 60 Mins,ERP_2016,TZ16_CODE,,TZ16_NAME,Tz16_Area,SA2_Name16
2503,16529.33825,113794.7803,873181.2288,844.4074311,2503,YES,Belmore Station_North,171134.86,Belmore - Belfield
2504,18553.46716,179474.571,983702.914,1077.771787,2504,YES,Belmore Station_South,300477.4816,Belmore - Belfield
2505,13364.96287,89059.39291,759028.5863,3047.21827,2505,YES,Belmore Sportsground,631868.267,Belmore - Belfield
2506,15267.03741,50471.66622,296511.2434,3373.958702,2506,YES,Belmore South Primary School,706840.2503,Belmore - Belfield
2507,13541.99609,100365.6896,832306.1266,1658.580402,2507,YES,Belmore_All Saints Greek Orthodox Church,325642.3184,Belmore - Belfield
2508,14692.40328,283895.6957,1046873.117,2001.965476,2508,YES,Campsie_Anzac Square,321373.6868,Canterbury (South) - Campsie
2509,16167.14156,99752.43981,930540.8497,3955.995471,2509,YES,Campsie_Seventh Av and Fifth Av,418074.4503,Canterbury (South) - Campsie
2510,9906.183639,105697.3042,922266.5733,3574.005615,2510,YES,Campsie_Brighton Av and Moore St,574747.253,Canterbury (South) - Campsie
2511,50772.23191,613369.5308,1194168.173,2415.985601,2511,YES,Campsie_Beamish St and Ninth Av,213334.9317,Canterbury (South) - Campsie
2512,9873.832063,77392.16687,812920.5826,2876.078812,2512,YES,Harcourt Primary School,358676.3136,Canterbury (South) - Campsie
2513,10561.35641,83192.43899,817784.6303,2806.951555,2513,YES,Canterbury_Wonga St and Wairoa St,426547.4038,Canterbury (South) - Campsie
2514,15752.58568,97908.95889,904122.2786,2246.022826,2514,YES,Canterbury Memorial Hospital,311357.4924,Canterbury (South) - Campsie
2515,24805.87732,403914.9851,1102505.292,1303.988876,2515,YES,Campsie,155671.9447,Canterbury (South) - Campsie
2516,9856.527624,70043.89592,683553.2572,2416.970507,2516,YES,Canterbury,560726.9803,Canterbury (South) - Campsie
2517,14202.02465,78482.63729,698631.9883,2562.962313,2517,YES,Campsie Industrial Area,408437.6441,Canterbury (South) - Campsie
2518,10786.76114,70270.96357,519274.2417,1924.115546,2518,YES,Clemton Park_Yatama Park,500065.1156,Canterbury (South) - Campsie
2519,4747.822187,49270.86335,709075.1623,2640.430461,2519,YES,Earlwood_ Ann St and Karrol Av,507979.5001,Kingsgrove (North) - Earlwood
2520,16739.97396,93607.95896,833337.517,3822.857646,2520,YES,Earlwood_Turrella Reserve,1008412.683,Kingsgrove (North) - Earlwood
2521,3194.533728,37846.50325,658738.5624,2964.623029,2521,YES,Earlwood_Wardell Rd and Permanent Av,982372.3783,Kingsgrove (North) - Earlwood
2522,8756.652605,64395.10478,562069.1556,2398.373659,2522,YES,Earlwood_Woolcott St and Fuller Av,677305.8084,Kingsgrove (North) - Earlwood
2523,3312.76678,398733.0529,931812.693,1101.975055,2523,YES,Waterworth Park,634605.4759,Kingsgrove (North) - Earlwood
2524,5384.424511,132290.784,834132.7268,3181.830242,2524,YES,Earlwood,1131434.485,Kingsgrove (North) - Earlwood
2525,7148.181239,100899.8956,692557.8313,2574.277672,2525,YES,Earlwood_Homer St and Malley Av,638096.4325,Kingsgrove (North) - Earlwood
2526,11670.53166,61100.5327,444762.8817,3458.059598,2526,YES,Kingsgrove_Homer St and Bexley Rd,992073.1456,Kingsgrove (North) - Earlwood
2527,7305.447094,28729.61529,157449.2673,2907.572554,2527,YES,Kingsgrove Industrial Area,1221367.045,Kingsgrove (North) - Earlwood
2528,7699.652188,56205.16524,454760.2617,8.52E-05,2528,YES,Kingsgrove Station_North,394006.5579,Kingsgrove (North) - Earlwood
2529,12855.15619,98088.94559,830276.2704,2334.995988,2529,YES,Campsie_Elizabeth Ln and Perry Ln,191723.987,Canterbury (South) - Campsie
2530,10881.01316,77003.99127,801878.2875,1530.961414,2530,YES,Cantebury_Fore St and High St,328814.5699,Canterbury (South) - Campsie
2531,7358.544526,69165.28884,573515.4147,3411.89255,2531,YES,Lakemba_Yerrick Rd and Yangoora Rd,514307.1886,Lakemba
2532,6763.212985,57342.01117,484864.9377,4237.453444,2532,YES,Lakemba_Colin St and Punchbowl Rd,413695.713,Lakemba
2533,23562.11613,152744.8476,963188.6065,3050.848411,2533,YES,Lakemba_Jubilee Res,294002.0724,Lakemba
2534,13082.04694,57468.60222,553483.2233,2703,2534,YES,Wiley Park Station_North,365426.9167,Wiley Park
2535,22150.09114,134670.5053,913767.1444,1544.864112,2535,YES,Lakemba Station_South,255668.9168,Lakemba
2536,10482.32997,61247.52343,597138.7504,2684.629574,2536,YES,Lakemba,446413.8299,Lakemba
2537,10541.38975,65434.14007,642830.5345,2953.311909,2537,YES,Lakemba_Sproule St and Myee St,259014.3846,Lakemba
2538,17717.06415,71094.63671,674898.617,2795.68099,2538,YES,Wiley Park Station_South,296557.5542,Wiley Park
2539,18074.5976,69999.62862,639155.7799,2057,2539,YES,Wiley Park_Hillard St and Lakemba St,179031.6731,Wiley Park
2540,8536.500665,60615.52455,456695.661,1255,2540,YES,Wiley Park,219817.1293,Wiley Park
2541,9243.711432,47131.46839,252122.6928,1588.050341,2541,YES,Punchbowl Boys High School,364546.8007,Punchbowl
2542,13932.53816,65045.94972,258009.1476,2282.421576,2542,YES,Punchbowl_Scott St and South Tce,487783.7775,Punchbowl
2543,24823.39363,109142.3375,812017.7378,2699.085486,2543,YES,Punchbowl Station,326257.8914,Punchbowl
2544,26906.37146,85374.87111,254354.8931,2052.065019,2544,YES,Punchbowl_James St and Lancaster Av,436663.869,Punchbowl
2545,18377.9591,72599.06715,293182.3221,2205.774569,2545,YES,Punchbowl Primary School,540666.7753,Punchbowl
2546,6579.012246,47460.1835,156367.8259,3222.400852,2546,YES,George Cayley Reserve,491675.9738,Punchbowl
2547,10741.59464,46527.85682,156158.9547,0.000108559,2547,YES,Punchbowl Industrial Complex,290622.4475,Punchbowl
2548,7992.01348,54154.77698,207540.1463,2275.072074,2548,YES,Whitmarsh Park,709482.295,Punchbowl
2549,5753.497039,33534.73856,116890.0617,1152.737759,2549,YES,Industrial Area,856376.1298,Punchbowl
2550,7974.562324,52731.38694,272646.6393,1870.319011,2550,YES,Wiley Park_Hillcrest St and Beuauchamp St,329778.2192,Wiley Park
2551,16938.84179,76557.62837,586562.067,2539.334915,2551,YES,St Charbels College,470026.7405,Punchbowl
2552,6406.875217,41305.72223,130901.3028,3549.6311,2552,YES,Roselands_Council Works Depot and Training Centre,591058.2185,Roselands
2553,9801.797915,55669.41107,160042.8824,4276.776359,2553,YES,Roselands_Ludgate St and Albion St,947428.4476,Roselands
2554,12149.29555,87572.90936,355594.3485,2502.256377,2554,YES,Roselands,764902.4946,Roselands
2555,8822.446477,37952.5858,162952.5555,914.4361806,2555,YES,Canterbury Golf Course,493584.5132,Roselands
2556,6895.324059,64676.35401,223189.2374,3242.899983,2556,YES,Roselands_Karne St and Shorter Av,842055.6794,Roselands
2557,10319.98539,61582.2171,384662.8057,1808.057301,2557,YES,Punchbowl_Warren Parade,261327.9138,Punchbowl
2600,14192.98927,51701.86314,421192.1977,2919.502394,2600,YES,Hurstville_Emily St and Barnards Av,617264.4136,Hurstville
2601,14699.03386,83718.27586,722865.955,1911.158522,2601,YES,Beverly Hills Primary School,442952.5596,Hurstville
2602,15553.9167,58956.53771,614841.9629,3419.206743,2602,YES,Hurstville,673893.9335,Hurstville
2603,16968.77527,121118.5982,809058.1399,3199.33876,2603,YES,Hurstville Community Hospital,613794.8007,Hurstville
2604,28860.7623,373034.7997,979885.3046,5288.066173,2604,YES,Hurstville_Forest Rd and Gloucester Rd,239541.7647,Hurstville
2605,33247.21537,154556.0312,840665.1914,2710.011603,2605,YES,Allawah Station_North,360256.0568,Hurstville
2606,32276.70534,461844.4847,1011263.658,1190.217755,2606,YES,Westfield_Hurstville,186277.8256,Hurstville
2607,15424.37766,63214.76535,683082.1104,1640.327854,2607,YES,Hurstville Public School,344820.2833,Hurstville
2608,30223.91717,400220.6068,983047.7692,2495.170195,2608,YES,Hurstville_Cross St and The Avenue,155231.0555,Hurstville
2609,8840.238113,57115.29411,601949.519,2799.1542,2609,YES,Penshurst_Penshurst St and Nicholson St,746274.7279,Mortdale - Penshurst
2610,17268.46023,72136.36048,748139.4068,2665.825252,2610,YES,Penshurst_Penshurst St and Clarence St,527269.948,Mortdale - Penshurst
2611,10002.34866,38730.42698,218933.1055,1025.22275,2611,YES,Penshurst West Public School,260778.4017,Mortdale - Penshurst
2612,23367.16693,256296.2453,937820.6018,4565.862961,2612,YES,Penshurst Station_North,395381.5944,Mortdale - Penshurst
2613,20821.61035,67682.71165,754201.0992,3600.110421,2613,YES,Mortdale,597487.1684,Mortdale - Penshurst
2614,22715.50642,320494.9179,962087.6055,3157.673769,2614,YES,Mortdale Station_West,357808.5553,Mortdale - Penshurst
2615,2344.755445,13945.72201,59143.44415,2064.639166,2615,YES,Hurstville Golf Course,1013287.375,Mortdale - Penshurst
2616,6189.656825,58019.43169,650085.2705,2220.687468,2616,YES,Oatley Station_West,794061.3752,Mortdale - Penshurst
2617,1925.505297,16954.25332,114668.2351,2661.824013,2617,YES,Oatley Park,1412590.927,Mortdale - Penshurst
2620,7187.115095,57800.22298,417801.0589,2191.387514,2620,YES,Beverly Hills Station_North,788135.3457,Narwee - Beverly Hills
2621,16627.08663,125800.4974,722388.4839,3255.604381,2621,YES,Narwee Station,735944.7996,Narwee - Beverly Hills
2622,14405.83621,71600.67515,626952.9775,1508.88975,2622,YES,Beverly Hills Station_South,420615.0011,Narwee - Beverly Hills
2623,8345.211457,76699.85308,651628.108,3628.3301,2623,YES,Beverley Hills Girls High School,639485.0045,Narwee - Beverly Hills
2624,4634.533561,42326.70934,311694.7532,3712.788255,2624,YES,Narwee High School,801523.0153,Narwee - Beverly Hills
2627,17324.86888,305427.3844,947794.1604,1713.463124,2627,YES,Penshurst Station_South,468857.4852,Oatley - Hurstville Grove
2628,14772.7618,65434.05214,707657.9979,2270.613682,2628,YES,Hurstville Grove North,588646.5308,Oatley - Hurstville Grove
2629,20334.49109,160714.7092,880748.2015,1465.396088,2629,YES,Mortdale Station_East,633929.8492,Oatley - Hurstville Grove
2630,10046.06794,35789.76659,502287.279,2078.561784,2630,YES,Hurstville Grove,784617.0424,Oatley - Hurstville Grove
2631,15889.7543,109990.9962,743836.8945,2489.817671,2631,YES,Oatley Station_East,610655.0197,Oatley - Hurstville Grove
2632,955.03515,6031.539539,59026.26226,1962.865089,2632,YES,Oatley_Rosa St and Herbert St,861874.3296,Oatley - Hurstville Grove
2633,1479.231346,11830.37215,75236.145,1045.282561,2633,YES,Oatley_Simpson Res,398878.4944,Oatley - Hurstville Grove
2636,15999.22402,72141.1574,534515.2377,2134.048845,2636,YES,Peakhurst,540167.4546,Peakhurst - Lugarno
2637,4858.567262,43429.68878,203593.9339,2947.80191,2637,YES,Peakhurst_Belmore Rd and Richards Av,951276.1471,Peakhurst - Lugarno
2638,11230.07372,43427.75016,276552.3717,1345.717364,2638,YES,Peakhurst West Primary School,294367.7424,Peakhurst - Lugarno
2639,8711.740979,42192.02378,172236.7439,385.7888198,2639,YES,Hurstville Council Depot,771639.4591,Peakhurst - Lugarno
2640,5783.4597,45711.29741,147273.2013,3540.597246,2640,YES,Peakhurst Village Shopping Centre,1314465.357,Peakhurst - Lugarno
2641,4465.204433,25539.82456,85964.60742,2421.189957,2641,YES,Peakhurst Heights,871271.9671,Peakhurst - Lugarno
2642,2072.162447,22762.8405,87046.77723,2120.041962,2642,YES,Lugarno,943156.8483,Peakhurst - Lugarno
2643,1444.037822,21344.54229,79502.37035,3690.813897,2643,YES,Lugarno Primary School,1730984.266,Peakhurst - Lugarno
2646,4956.424938,45529.83649,205102.2361,3194.209848,2646,YES,Riverwood_Salt Pan Ck Res,764965.407,Riverwood
2647,8930.063881,60750.29818,273979.9961,2285.744132,2647,YES,Riverwood_Lance Hutchinson Oval,662155.7553,Riverwood
2648,10606.85801,92755.86925,651021.3563,2424.677474,2648,YES,Riverwood Station,652473.6722,Riverwood
2649,17965.79053,98489.6956,688158.5763,3763.368545,2649,YES,Riverwood Station East,688289.9718,Riverwood
2652,32126.06567,573840.0723,1076702.391,2118.33563,2652,YES,Hurstville_Hillcrest Ave and Mabel St,408562.8429,South Hurstville - Blakehurst
2653,29148.54352,446086.0797,1000574.583,5472.283572,2653,YES,Hurstville_Empress Res,300586.3162,South Hurstville - Blakehurst
2654,15872.29919,107329.6552,755375.7458,3536.502762,2654,YES,South Hurstville_Woniora Rd and Connells Point Rd,569185.3822,South Hurstville - Blakehurst
2655,4148.272206,35214.75655,367468.7038,3341.523959,2655,YES,South Hurstville,992405.9209,South Hurstville - Blakehurst
2656,6972.606775,51182.24399,484597.3068,1396.899017,2656,YES,Blakehurst High School,414715.193,South Hurstville - Blakehurst
2657,6076.516543,36676.4456,321728.0782,2227.303443,2657,YES,Legacy House Blakehurst,610009.0046,South Hurstville - Blakehurst
2658,2548.618507,36295.74264,83513.48176,1594.860416,2658,YES,Carss Park Lookout,796086.8724,South Hurstville - Blakehurst
2659,1912.127984,13712.87351,55543.96743,301.3691626,2659,YES,Connells Point,1037947.68,South Hurstville - Blakehurst
2660,3014.102419,23400.09259,144472.593,2516.210825,2660,YES,Bald Face Point Lookout Blakehurst,1109646.854,South Hurstville - Blakehurst
2699,64730.12628,707072.8349,1168832.662,725.1453529,2699,YES,Wolli Creek_Guess Ave and Arncliffe St,155994.8227,Arncliffe - Bardwell Valley
2700,29707.4864,653290.2888,1122352.827,1878.941911,2700,YES,Wolli Creek Station North,160402.1863,Arncliffe - Bardwell Valley
2701,22674.3257,523671.4532,985686.4872,1875.940406,2701,YES,Turrella Station,514747.9259,Arncliffe - Bardwell Valley
2702,425740.0002,941538.0711,1411547.01,2775.804459,2702,YES,Wolli Creek Station,105987.2352,Arncliffe - Bardwell Valley
2703,8388.553547,306527.6809,918165.398,2198.101889,2703,YES,Turrella_Coolibah Res,405370.5648,Arncliffe - Bardwell Valley
2704,25825.07764,636907.7656,1083670.64,1205.656565,2704,YES,Wolli Creek_Cahill Park,202431.3927,Arncliffe - Bardwell Valley
2705,29013.26575,636430.744,1061271.909,3480.614018,2705,YES,Arncliffe_Wollongong Rd and Kelsey St,301450.7601,Arncliffe - Bardwell Valley
2706,5434.367243,159419.9049,828437.9855,564.9563288,2706,YES,Arncliffe_Arncliffe Park,164465.226,Arncliffe - Bardwell Valley
2707,21956.94509,604971.4551,1031576.595,1529.45902,2707,YES,Arncliffe Station,305454.0629,Arncliffe - Bardwell Valley
2708,1204.829164,33136.31797,615323.8097,9.74E-05,2708,YES,Kogarah Golf Club,457569.3258,Arncliffe - Bardwell Valley
2709,3819.199672,27562.90982,477632.1659,764.3832412,2709,YES,Bardwell Valley Golf Club,471797.2401,Arncliffe - Bardwell Valley
2710,3940.216262,60383.74196,641424.5923,1561.472948,2710,YES,Bardwell Valley,314649.0148,Arncliffe - Bardwell Valley
2711,12224.38729,200200.201,839296.0333,1389.275128,2711,YES,Arncliffe_Farrar St,248891.3844,Arncliffe - Bardwell Valley
2712,17029.88093,442708.9762,937190.6859,1115.0011,2712,YES,Banksia Station_West,245824.8933,Arncliffe - Bardwell Valley
2713,12380.48779,106681.1353,762532.4669,1778.247539,2713,YES,Barton Park Driving Range,929241.4837,Arncliffe - Bardwell Valley
2716,6936.658171,75218.63688,647476.4118,1592.983365,2716,YES,Bardwell Valley Golf Club_South,376793.0079,Bexley
2717,4989.078855,56616.0242,539322.6285,2324.254844,2717,YES,Dolls Hospital Bexley,568019.9448,Bexley
2718,20193.95796,62690.95874,490734.4877,2870.889782,2718,YES,J. Downeys Cottage Bexley,661505.1828,Bexley
2719,13285.99884,80649.98545,709040.3244,3181.294946,2719,YES,Bexley,407460.6651,Bexley
2720,15504.89195,62562.44628,578597.9181,3562.744812,2720,YES,Kingsgrove Park,970138.4959,Bexley
2721,11026.39481,44937.0547,315997.6819,1780.216471,2721,YES,Bexley_Glenfarne St and Shirley St,392666.5296,Bexley
2722,18800.20293,57088.19023,636172.2186,2802.160225,2722,YES,Bexley Marist Brothers High School,465671.3925,Bexley
2723,36084.58363,369149.9963,946962.7421,4019.003766,2723,YES,Kogarah Station_West,388225.786,Bexley
2724,23823.4658,57512.71312,631732.5425,2552.175051,2724,YES,Bexley_Verdun St and Washington St,567994.382,Bexley
2725,32112.01443,367702.7666,937441.3556,3230.276738,2725,YES,Carlton Station_North,470213.9319,Bexley
2728,7561.392618,261968.161,916635.021,2368.399697,2728,YES,Bardwell Park Station,746913.7946,Kingsgrove (South) - Bardwell Park
2729,18597.07276,340240.6959,979750.3994,1838.59334,2729,YES,Bexley North Station,571960.6872,Kingsgrove (South) - Bardwell Park
2730,8524.568894,73698.35761,601630.1891,2939.294725,2730,YES,Kingsgrove_Caroline St and Edward St,848304.8477,Kingsgrove (South) - Bardwell Park
2731,9251.266041,81611.77638,648416.3996,2084.193932,2731,YES,Kingsgrove Station_South,503617.5856,Kingsgrove (South) - Bardwell Park
2732,14081.61716,127427.6303,720654.6242,2538.14915,2732,YES,Bexley North,712685.9678,Kingsgrove (South) - Bardwell Park
2733,4618.554016,45504.53856,351169.754,1530.369156,2733,YES,Kingsgrove_Morgan St and Ashby St,396951.8187,Kingsgrove (South) - Bardwell Park
2736,39128.52722,430755.3149,974259.376,3801.666002,2736,YES,Kogarah Station_East,425300.9134,Kogarah
2737,22221.07207,55785.99602,675373.7426,2930.563457,2737,YES,Kogarah,257860.7146,Kogarah
2738,22449.21924,95421.05999,738883.6006,2416.174257,2738,YES,St George District Hospital,379841.2965,Kogarah
2739,16946.8109,39776.07258,282959.4393,1430.786918,2739,YES,Moorefield Girls High School,597477.7969,Kogarah
2740,22907.43228,68487.65566,676231.4874,414.9382765,2740,YES,Calvary Hospital,107430.4528,Kogarah
2741,16569.18133,51233.8071,370071.9617,865.8710889,2741,YES,Darrell Lea,448018.1754,Kogarah
2744,30327.48201,193509.889,874448.6687,4630.006397,2744,YES,Allawah Station_South,397818.4541,Kogarah Bay - Carlton - Allawah
2745,28609.14914,118532.1306,798083.4792,3929.865273,2745,YES,Carlton Station_South,598105.6622,Kogarah Bay - Carlton - Allawah
2746,18652.12234,55738.76637,579726.424,1776.59589,2746,YES,St George Christian School,277219.2344,Kogarah Bay - Carlton - Allawah
2747,4914.759135,42772.89965,396881.8855,1823.447485,2747,YES,Carlton,556939.4545,Kogarah Bay - Carlton - Allawah
2748,17602.85746,49759.36565,249568.429,1422.801471,2748,YES,Beverley Park,359280.006,Kogarah Bay - Carlton - Allawah
2749,9643.172422,37649.41081,148498.0189,1621.633679,2749,YES,Beverley Park Golf Club,779719.6548,Kogarah Bay - Carlton - Allawah
2750,4851.031301,34983.46051,135776.1001,1602.649805,2750,YES,Kogarah Bay,528242.0703,Kogarah Bay - Carlton - Allawah
2753,2629.787975,22880.47249,199016.7458,951.2999387,2753,YES,Kyeemagh,593560.8519,Monterey - Brighton-le-Sands - Kyeemagh
2754,2629.787975,25749.31636,202766.9167,2390.372199,2754,YES,Brighton-Le-Sands_Moate Av and Rowley St,616640.2152,Monterey - Brighton-le-Sands - Kyeemagh
2755,14582.7571,50089.41985,617978.6801,2578.301557,2755,YES,Brighton-Le-Sands_Tony Baker Res,364213.0905,Monterey - Brighton-le-Sands - Kyeemagh
2756,8441.919236,41557.58925,454643.239,4135.972655,2756,YES,Brighton-Le-Sands,650093.3281,Monterey - Brighton-le-Sands - Kyeemagh
